Pro,label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
keras,0,11725,cd44c6e0aaff4bb52a060d778025b32dbde09b44,"Made The Docstring Processing Test More Robust.### Summary

When We Process A Docstring With `Process_Docstring`, We Don'T Really Care About The Output, We Care About The Html Which Is Going To Be Produced After The Markdown Parser Converts It To Html. This Is Why We Should Compare The Resulting Html. Allowing Us More Freedom When Modifying `Autogen.Py`

### Related Issues

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Suppressed the warnings about updating to keras 2 in the legacy tests. (#11668),Suppressed the warnings about updating to keras 2 in the legacy tests. (#11668)
keras,0,10957,be6d8293f26d6d577b61874ccf6d68f116734d5a,Style Fixes For Enabling Pep8 501This Pr Is To Enable Pep8 501 Checks.,Speed up backend tests (#10992),Speed up backend tests (#10992)
keras,1,#12299,f0eb8d538c82798944346b4b2df917a06bf5e9d4,"Improve Cifar10_Cnn_Capsule.Py<!--
Please Make Sure You'Ve Read And Understood Our Contributing Guidelines;
Https://Github.Com/Keras-Team/Keras/Blob/Master/Contributing.Md
-->

### Summary
Improves The Cifar10_Cnn_Capsule.Py Example.
Fixes Spelling And Formatting.
Removes Unnecessary Function Imports And Unneeded Function Declaration.
It Also Solves The Below Error By Adding The Steps_Per_Epoch Argument In Fit_Generator.
```Python
Valueerror: `Steps_Per_Epoch=None` Is Only Valid For A Generator Based On The `Keras.Utils.Sequence` Class. Please Specify `Steps_Per_Epoch` Or Use The `Keras.Utils.Sequence` Class.
```
### Related Issues

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Improve cifar10_cnn_capsule.py (#12299)

* Improve cifar10_cnn_capsule.py

* Update cifar10_cnn_capsule.py

* PEP8 update

* Update cifar10_cnn_capsule.py

* Update cifar10_cnn_capsule.py

* Making requested changes

* PEP8","Improve cifar10_cnn_capsule.py (#12299)

* Improve cifar10_cnn_capsule.py

* Update cifar10_cnn_capsule.py

* PEP8 update

* Update cifar10_cnn_capsule.py

* Update cifar10_cnn_capsule.py

* Making requested changes

* PEP8"
keras,0,11636,4b54657ab4806b0aaef8f8eeb973edb83c3d3483,"Support Seamless Load/Save Of Models And Weights (Incl. Checkpoints) To Google Storage### Summary
This Addition Makes It Possible To Provide A Google Storage (Bucket) Path As The `Filename` Arguments Of Model/Weights Loading And Saving Methods.

This Solution Should Be Extendable For Other External Resources Such As Aws S3 Etc.

### Related Issues
This Automatically Solves: Https://Github.Com/Keras-Team/Keras/Issues/7935
(Related: Https://Github.Com/Keras-Team/Keras/Issues/9343)

### Pr Overview
- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [X] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",[P] Fixed NaN loss when given a mask with all zeros (#11643),[P] Fixed NaN loss when given a mask with all zeros (#11643)
keras,1,#10280,d476ecc7eb23509350b60c8cd917808ee4c61d29,Use Count_Params Function For Non_Trainable_Count. ,Use count_params function for non_trainable_count. (#10280),Use count_params function for non_trainable_count. (#10280)
keras,0,10913,7386841194d139ee8d1de2749fa64f86150f9c2f,"Globalaveragepooling1D Supports Masking### Summary
```Globalaveragepooling1D``` Can Follow ```Embedding``` Layer To Get An Embedding Representation Of A Sentence By Adding Words Representation Together(Refer #10895). It'S Necessary To Make ```Globalaveragepooling1D``` Support Masking As The Sentences Are Very Likely To Be Padding With Zero.

### Related Issues
#10895 

### Pr Overview

- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Fix CI on TensorFlow (#10929)

* Fix CI on TensorFlow

* Another try

* Another try

* Another try","Fix CI on TensorFlow (#10929)

* Fix CI on TensorFlow

* Another try

* Another try

* Another try"
keras,0,10994,780f5e447799b4ab343164ab8beceabcd4ab15f0," Added The Mode ""Bilinear"" In The Upscaling2D Layer.### Summary

Thanks @Ahundt For Your Work. I Was Able To Get Theano Working And Be Compatible With What Was Doing Tensorflow, But Only For (2, 2) Upscaling. Other Factors Like (4, 4) Show Different Results For The Theano'S Implementation And The Tensorflow'S Implementation. 
I Also Couldn'T Figure Out How To Use Other Factors Like (3, 2) With Theano. Which Is Why, With The Theano Backend, For Implementation And Backend Compatibility Reasons, Only (2, 2) Is Implemented.

### Related Issues

See @Ahundt 'S Pr: #9303

### Pr Overview

- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [X] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [X] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Removing duplicated backend tests. (#11037)

* Making backend tests more backend-independant.

* Added the repeat function in the numpy backend.","Removing duplicated backend tests. (#11037)

* Making backend tests more backend-independant.

* Added the repeat function in the numpy backend."
keras,1,#11468,d6b5c5ebb410e3366c9d7aca41977a60134bfe10,"Improve Type-Check For Sequence### Summary
Improve The Type Check For Sequence When Using *_Generator Methods.

One Thing To Look At Is: Https://Github.Com/Keras-Team/Keras/Compare/Master...Dref360:Sequence_Type?Expand=1#Diff-Fa24612Daec8301Fe965D2D7F19Bb212R595

We Have Two Possibilities:
1- Add A Field To The Sequence Api And Check If It Exists. (Requires A New Tf Version)
2- Check If The Object Follows The Sequence Api. (__Len__, __Getitem__, On_Epoch_End)

I Would Like Your Input On That.

Also I Think We Could Remove The Backend Injection Stuff With This Pr

### Related Issues
Fixes #11452

### Pr Overview

- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Improve type-check for Sequence (#11468),Improve type-check for Sequence (#11468)
keras,0,9903,e73199d413395d7ede0dd86c06f7a9ad2d1fee17,"Fix Dtype Designation For `Variable` Of Cntk And Add Its TestsThis Pr Fixes Dtype Designation For `Variable` Of Cntk. Without Putting `Dtype` Into `C.Parameter`, Cntk Always Creates A Float32 Tensor (See [Official Docs](Https://Docs.Microsoft.Com/En-Us/Python/Api/Cntk.Variables.Parameter?View=Cntk-Py-2.5)).

Additionally, The Pr Adds Tests For `Dtype`, Which Will Cover The Following Missing Lines (`_Convert_Dtype_String`):
```
Keras/Backend/Cntk_Backend.Py              1478    193    87%   117-120
```","Removed generate dropout ones from recurrent. (#9892)

* Removed generate dropout ones from recurrent.

* Fixed index issue.","Removed generate dropout ones from recurrent. (#9892)

* Removed generate dropout ones from recurrent.

* Fixed index issue."
keras,1,#10856,213170d20241c918ff42078e2de3e9a908244093,"Fix Multi-Output Siamese Networks In Multi_Gpu_Model### Summary
Passing A Multi-Output Siamese Network Through `Multi_Gpu_Model()` Can Lead To `Valueerror` Exception When Both Values Of The Nested Model Are Returned. 

Code:
```Python
From Keras.Models Import Sequential, Model
From Keras.Layers Import Input, Dense, Add

Input_Shape = (3,)

Nested_Model = Sequential([
    Dense(32, Input_Shape=Input_Shape),
    Dense(1)
], Name='Nested')

Input1 = Input(Input_Shape)
Input2 = Input(Input_Shape)

Score1 = Nested_Model(Input1)
Score2 = Nested_Model(Input2)
Score_Sum = Add()([Score1, Score2])

Siamese = Model(Inputs=[Input1, Input2], Outputs=[Score_Sum, Score1, Score2], Name='Siamese')

From Keras.Utils Import Multi_Gpu_Model
Parallel_Siamese = Multi_Gpu_Model(Siamese, Gpus=2)
``` 

Output:
```
>>> Parallel_Siamese = Multi_Gpu_Model(Siamese, Gpus=2)
Traceback (Most Recent Call Last):
  File ""<Stdin>"", Line 1, In <Module>
  File ""/Usr/Local/Lib/Python2.7/Dist-Packages/Keras/Utils/Multi_Gpu_Utils.Py"", Line 240, In Multi_Gpu_Model
    Return Model(Model.Inputs, Merged)
  File ""/Usr/Local/Lib/Python2.7/Dist-Packages/Keras/Legacy/Interfaces.Py"", Line 91, In Wrapper
    Return Func(*Args, **Kwargs)
  File ""/Usr/Local/Lib/Python2.7/Dist-Packages/Keras/Engine/Network.Py"", Line 93, In __Init__
    Self._Init_Graph_Network(*Args, **Kwargs)
  File ""/Usr/Local/Lib/Python2.7/Dist-Packages/Keras/Engine/Network.Py"", Line 237, In _Init_Graph_Network
    Self.Inputs, Self.Outputs)
  File ""/Usr/Local/Lib/Python2.7/Dist-Packages/Keras/Engine/Network.Py"", Line 1442, In _Map_Graph_Network
    ' Times In The Model. '
Valueerror: The Name ""Nested"" Is Used 2 Times In The Model. All Layer Names Should Be Unique.
```

The Problem Is Caused By [Line 237](Https://Github.Com/Keras-Team/Keras/Blob/Master/Keras/Utils/Multi_Gpu_Utils.Py#L237) On Current Implementation Of `Multi_Gpu_Model()`. The Values Of `Model.Output_Names` Can Be Non-Unique And Thus We Get Valueerror Exceptions. The Pr Handles This Case By Choosing Unique Names For The Outputs That Have Conflicts. 

Example: In The Above Snippet The `Siamese.Output_Names` Has Value `['Add_1', 'Nested', 'Nested']`. To Avoid Duplicate Layer Names The Proposed Code Will Update `Parallel_Siamese.Output_Names` Value To `['Add_1', 'Nested_1', 'Nested_2']`. 

### Pr Overview

- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Fix multi-output Siamese networks in multi_gpu_model (#10856)

* Fix multi-output Siamese networks in multi_gpu_model

* Remove Counter, add unit-test.","Fix multi-output Siamese networks in multi_gpu_model (#10856)

* Fix multi-output Siamese networks in multi_gpu_model

* Remove Counter, add unit-test."
keras,1,#9557,ae72ea0bfe7f7041d6f7580427fa1f69158bab7e,"Make Rnn Backend Tests EfficientThis Pr Makes Rnn Backend Tests Efficient In Order To Reduce Test Time.
- As Is: Checking Whether **All The Backends Give The Same Outputs**; Thus Ci Computes All The Backends' Results For Each Test Environment Redundantly.
- To Be: Checking Whether **Only A Single Backend Produces The Desired Outputs**; So The Redundant Tests Will Not Perform.","Make RNN backend tests efficient (#9557)

* Make rnn backend tests efficient

* Fix PEP8","Make RNN backend tests efficient (#9557)

* Make rnn backend tests efficient

* Fix PEP8"
keras,1,#11497,267ccbb4a76913680f4db6b400e05dea7aa84db7,Add One_Hot To Numpy Backend ,"add one_hot to numpy backend (#11497)

* add one_hot to numpy back end , change test to compare to new ref function rather than hard coded anser

* formating

* CI reinit

* CI reinit","add one_hot to numpy backend (#11497)

* add one_hot to numpy back end , change test to compare to new ref function rather than hard coded anser

* formating

* CI reinit

* CI reinit"
keras,1,#11010,028c47dc5ce8de8a5513d984969f1f4231be6cc6,"Fix Broken Links In Faq### Summary
I Noticed The Final Link In The Faq Wasn'T Working And After Some Investigation, It Seems Markdown Links Must Be In Lower Case To Work. I'Ve Changed All Broken References To The Final Question.
### Related Issues
None
### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [X] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Fix broken links in FAQ (#11010),Fix broken links in FAQ (#11010)
keras,0,11242,f8e80beb96a88b3ff8679ae16489502590d614b4,"Fix H5Py Error ""Unable To Create Attribute (Object Header Message Is Too Large)""### Summary

Fixes A Minor Bug Introduced By Https://Github.Com/Keras-Team/Keras/Commit/9A4C5D8F10667E571C23F1B2F2E0397A85368Bea: The `H5Dict` Object Tried To Save (Large) `Numpy` Objects Without The `Dataset` Interface From `H5Py`. This Produced The Error ` Unable To Create Attribute (Object Header Message Is Too Large)`

### Related Issues

Https://Github.Com/Keras-Team/Keras/Issues/11104
Https://Github.Com/Skuldur/Classical-Piano-Composer/Issues/8

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Travis was ignoring PEP8 failures. Now fixed. (#11260)

* Trying to fix pep8 tests.

* Fixed pep8 errors in master.

* Adding a timeout.

* Did not manage to find more about the timeout.","Travis was ignoring PEP8 failures. Now fixed. (#11260)

* Trying to fix pep8 tests.

* Fixed pep8 errors in master.

* Adding a timeout.

* Did not manage to find more about the timeout."
